budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
3300000,"[{""id"": 18, ""name"": ""Drama""}]",http://sonyclassics.com/whiplash/,244786,"[{""id"": 1416, ""name"": ""jazz""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1640, ""name"": ""conservatory""}, {""id"": 2176, ""name"": ""music teacher""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 33896, ""name"": ""montage""}, {""id"": 156823, ""name"": ""drummer""}, {""id"": 170418, ""name"": ""public humiliation""}, {""id"": 176095, ""name"": ""jazz band""}, {""id"": 206298, ""name"": ""young adult""}, {""id"": 207739, ""name"": ""music school""}]",en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",192.528841,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Right of Way Films"", ""id"": 32157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-10,13092000,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The road to greatness can take you to the edge.,Whiplash,8.3,4254
3300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://cidadededeus.globo.com/,598,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 542, ""name"": ""street gang""}, {""id"": 983, ""name"": ""brazilian""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 2987, ""name"": ""gang war""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 208289, ""name"": ""1980s""}]",pt,Cidade de Deus,"Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: The eyes of an artist. By accident, he becomes a professional photographer, gaining his freedom.",44.356711,"[{""name"": ""O2 Filmes"", ""id"": 345}, {""name"": ""VideoFilmes"", ""id"": 346}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Globo filmes"", ""id"": 10954}, {""name"": ""Lumiere"", ""id"": 11444}, {""name"": ""Hank Levine Film"", ""id"": 11445}, {""name"": ""Lereby Productions"", ""id"": 11446}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2002-02-05,30641770,130.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,"If you run you're dead... if you stay, you're dead again. Period.",City of God,8.1,1814
3180000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",,1585,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 290, ""name"": ""angel""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 974, ""name"": ""bank""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 5571, ""name"": ""great depression""}, {""id"": 33965, ""name"": ""christmas eve""}, {""id"": 156115, ""name"": ""feel-good ending""}, {""id"": 184559, ""name"": ""guardian angel""}, {""id"": 207317, ""name"": ""christmas""}]",en,It's a Wonderful Life,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin.",42.868495,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}, {""name"": ""Liberty Films (II)"", ""id"": 11770}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1946-12-20,9644124,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's a wonderful laugh! It's a wonderful love!,It's a Wonderful Life,8.0,1076
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.miramax.com/movie/trainspotting/,627,"[{""id"": 212, ""name"": ""london england""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2375, ""name"": ""junkie""}, {""id"": 2671, ""name"": ""heroin""}, {""id"": 2694, ""name"": ""cold turkey""}, {""id"": 3131, ""name"": ""modern society""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10261, ""name"": ""stealing""}, {""id"": 11635, ""name"": ""monologue""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 155936, ""name"": ""recovering drug addict""}, {""id"": 156117, ""name"": ""illegal drugs""}, {""id"": 168179, ""name"": ""drug deal""}, {""id"": 180431, ""name"": ""drug rehabilitation""}, {""id"": 206829, ""name"": ""drug culture""}, {""id"": 230607, ""name"": ""antihero""}]",en,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",63.513324,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Noel Gay Motion Picture Company"", ""id"": 358}, {""name"": ""Figment Films"", ""id"": 359}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1996-02-23,16491080,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Choose life.,Trainspotting,7.8,2655
3000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 28, ""name"": ""Action""}]",,670,"[{""id"": 3364, ""name"": ""sushi restaurant""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 5585, ""name"": ""notebook""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 7412, ""name"": ""sin""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 14778, ""name"": ""urination""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 18396, ""name"": ""catholic""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 159544, ""name"": ""south hypnosis""}]",ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",56.76349,"[{""name"": ""Egg Films"", ""id"": 398}, {""name"": ""Show East"", ""id"": 399}]","[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",2003-01-01,14980005,120.0,"[{""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Released,"15 years of imprisonment, five days of vengeance",Oldboy,8.0,1945
2777000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",http://thewizardofoz.warnerbros.com/,630,"[{""id"": 616, ""name"": ""witch""}, {""id"": 704, ""name"": ""adolescence""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 1507, ""name"": ""clock""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 2213, ""name"": ""tornado""}, {""id"": 3151, ""name"": ""scarecrow""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4639, ""name"": ""crow""}, {""id"": 6027, ""name"": ""music""}, {""id"": 7658, ""name"": ""kansas""}, {""id"": 11020, ""name"": ""classic""}, {""id"": 11409, ""name"": ""imaginary land""}, {""id"": 13001, ""name"": ""cowardliness""}, {""id"": 191616, ""name"": ""sepia color""}]",en,The Wizard of Oz,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",67.417542,"[{""name"": ""Loew's Incorporated"", ""id"": 31892}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1939-08-15,33754967,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"We're off to see the Wizard, the wonderful Wizard of Oz!",The Wizard of Oz,7.4,1642
1800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10752, ""name"": ""War""}]",,935,"[{""id"": 840, ""name"": ""usa president""}, {""id"": 1402, ""name"": ""general""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 2531, ""name"": ""strategic air command""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 160370, ""name"": ""war room""}, {""id"": 160377, ""name"": ""bomber pilot""}, {""id"": 160381, ""name"": ""nuclear weapons""}, {""id"": 160387, ""name"": ""ex nazi""}, {""id"": 194825, ""name"": ""doomsday device""}, {""id"": 214655, ""name"": ""absurdism""}]",en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.",41.996783,"[{""name"": ""Hawk Films"", ""id"": 88}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1964-01-29,9440272,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The hot-line suspense comedy,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1442
1350000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",http://www.universalstudiosentertainment.com/lock-stock-and-two-smoking-barrels/,100,"[{""id"": 502, ""name"": ""ambush""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 4262, ""name"": ""tea""}, {""id"": 4523, ""name"": ""joint""}, {""id"": 7149, ""name"": ""machismo""}, {""id"": 9227, ""name"": ""cocktail""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11362, ""name"": ""cockney accent""}, {""id"": 11488, ""name"": ""pot smoking""}, {""id"": 15394, ""name"": ""hatchet""}, {""id"": 15395, ""name"": ""antique""}, {""id"": 15396, ""name"": ""cardsharp""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 167542, ""name"": ""carjacking""}, {""id"": 207592, ""name"": ""piano""}, {""id"": 227944, ""name"": ""strip show""}, {""id"": 227945, ""name"": ""high stakes""}]",en,"Lock, Stock and Two Smoking Barrels",A card sharp and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,16.032594,"[{""name"": ""Handmade Films Ltd."", ""id"": 146}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""SKA Films"", ""id"": 13419}, {""name"": ""The Steve Tisch Company"", ""id"": 21920}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1998-03-05,3897569,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A Disgrace to Criminals Everywhere.,"Lock, Stock and Two Smoking Barrels",7.5,1648
1200000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}]",,176,"[{""id"": 1366, ""name"": ""shotgun""}, {""id"": 13000, ""name"": ""based on short film""}, {""id"": 13125, ""name"": ""sadist""}, {""id"": 13132, ""name"": ""pistol""}, {""id"": 157367, ""name"": ""chained""}, {""id"": 157375, ""name"": ""bludgeoning""}, {""id"": 157376, ""name"": ""game of death""}]",en,Saw,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",63.655973,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Twisted Pictures"", ""id"": 2061}, {""name"": ""Evolution Entertainment"", ""id"": 23019}, {""name"": ""Saw Productions Inc."", ""id"": 55405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-10-01,103911669,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Live or die. Make your choice.,Saw,7.2,2184
1200000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,500,"[{""id"": 2052, ""name"": ""traitor""}, {""id"": 6099, ""name"": ""jewelry""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10092, ""name"": ""mystery""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 11071, ""name"": ""plan gone wrong""}, {""id"": 157892, ""name"": ""warehouse""}, {""id"": 159753, ""name"": ""ensemble cast""}, {""id"": 170313, ""name"": ""all male cast""}, {""id"": 171826, ""name"": ""told in flashback""}, {""id"": 177438, ""name"": ""heist gone wrong""}, {""id"": 201058, ""name"": ""foreshadowing""}, {""id"": 207784, ""name"": ""rendezvous""}, {""id"": 224552, ""name"": ""iconic""}, {""id"": 233069, ""name"": ""set in one room""}, {""id"": 233072, ""name"": ""uneasy alliance""}, {""id"": 233073, ""name"": ""rag tag group""}]",en,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",66.925866,"[{""name"": ""Live Entertainment"", ""id"": 285}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Dog Eat Dog Productions Inc."", ""id"": 26198}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1992-09-02,14661007,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every dog has his day.,Reservoir Dogs,8.0,3697
1200000,"[{""id"": 37, ""name"": ""Western""}]","http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly",429,"[{""id"": 801, ""name"": ""bounty hunter""}, {""id"": 972, ""name"": ""refugee""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 2125, ""name"": ""gallows""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11426, ""name"": ""moral ambiguity""}, {""id"": 156212, ""name"": ""spaghetti western""}]",it,"Il buono, il brutto, il cattivo","While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",88.377076,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Produzioni Europee Associati (PEA)"", ""id"": 7508}, {""name"": ""Arturo Gonz\u00e1lez Producciones Cinematogr\u00e1ficas S.A."", ""id"": 42498}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1966-12-23,6000000,161.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,For three men the Civil War wasn't hell. It was practice.,"The Good, the Bad and the Ugly",8.1,2311
1100000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",http://www.sonyclassics.com/theraid/,94329,"[{""id"": 9730, ""name"": ""crime boss""}, {""id"": 14873, ""name"": ""tenement""}, {""id"": 156640, ""name"": ""high rise""}, {""id"": 156641, ""name"": ""monitor""}, {""id"": 156642, ""name"": ""tower block""}, {""id"": 156645, ""name"": ""jakarta indonesia""}, {""id"": 156648, ""name"": ""swat""}, {""id"": 156788, ""name"": ""swat team""}]",id,Serbuan maut,"Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais.",40.285095,"[{""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""Pt. Merantau Films"", ""id"": 12141}, {""name"": ""XYZ Films"", ""id"": 12142}]","[{""iso_3166_1"": ""ID"", ""name"": ""Indonesia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2011-09-08,4105187,101.0,"[{""iso_639_1"": ""id"", ""name"": ""Bahasa indonesia""}]",Released,"1 Ruthless Crime Lord, 20 Elite Cops, 30 Floors of Hell",The Raid,7.3,1055
